CC Number,Date,Time,Accident Type,New Georeferenced Column,Month_Year,Latitude,Longitude,Hour
18CS00025829,2018-02-05,2/18/2018 7:18:00 PM,6,"(39.284618, -76.543681)",2018-02,39.284618,-76.543681,19.0
16CS00125418,2016-07-02,7/2/2016 3:40:00 AM,6,"(39.27529214, -76.5520598)",2016-07,39.27529214,-76.5520598,3.0
P1800000011,2018-01-01,1/28/2018 2:25:00 AM,6,"(39.1882963649686, -76.6791079938412)",2018-01,39.1882963649686,-76.6791079938412,2.0
17CS00120156,2017-06-26,6/30/2017 4:45:00 PM,6,"(39.264325, -76.590157)",2017-06,39.264325,-76.590157,16.0
16CS00011512,2016-01-17,1/17/2016 9:08:00 PM,6,"(39.28571871, -76.53372288)",2016-01,39.28571871,-76.53372288,21.0
16CS00027998,2016-02-13,2/13/2016 4:34:00 AM,3,"(39.28422914, -76.53672293)",2016-02,39.28422914,-76.53672293,4.0
15CS00088574,2015-05-10,7:26:00 PM,6,"(39.26487744, -76.59097195)",2015-05,39.26487744,-76.59097195,19.0
P1800016706,2018-03-07,3/7/2018 5:42:00 PM,6,"(39.1876, -76.6812)",2018-03,39.1876,-76.6812,17.0
17CS00179152,2017-09-21,9/30/2017 12:49:00 PM,6,"(39.0750935, -76.9099322)",2017-09,39.0750935,-76.9099322,12.0
18CS00197399,2018-10-11,1:35:00 PM,6,"(39.2634256636424, -76.5677819028497)",2018-10,39.2634256636424,-76.5677819028497,13.0
15CS00006654,2015-01-12,12:05:00 AM,6,"(39.09732848, -77.03488827)",2015-01,39.09732848,-77.03488827,0.0
13T013437,2013-09-09,1831,5,"(39.263369, -76.564559)",2013-09,39.263369,-76.564559,0.0
18CS00001118,2018-01-02,1/2/2018 2:45:00 PM,6,"(38.364232, -76.9764458)",2018-01,38.364232,-76.9764458,14.0
18CS00112906,2018-06-09,6/10/2018 8:20:00 PM,3,"(39.13482889, -77.14766979)",2018-06,39.13482889,-77.14766979,20.0
15CS00060192,2015-04-02,6:56:00 PM,6,"(39.27196577, -76.6221714)",2015-04,39.27196577,-76.6221714,18.0
20150426075436788,2015-04-26,8:33:00 AM,3,"(39.26291194, -76.5680337)",2015-04,39.26291194,-76.5680337,8.0
15CS00202807,2015-10-19,12/5/2015 6:10:00 PM,6,"(39.2402473, -76.5875048)",2015-10,39.2402473,-76.5875048,18.0
12L005998,2012-07-21,1643,5,"(39.0057, -76.4025)",2012-07,39.0057,-76.4025,
13T005387,2013-04-20,2303,4,"(39.280919, -76.622803)",2013-04,39.280919,-76.622803,
18CS00210646,2018-11-01,1899-12-31T00:19:00.000,6,"(39.074290080296336, -76.94201417899995)",2018-11,39.074290080296336,-76.94201417899995,0.0
18CS00147464,2018-07-27,7/27/2018 2:54:00 PM,6,"(39.27157592, -76.65275127)",2018-07,39.27157592,-76.65275127,14.0
16CS00227246,2016-11-29,12/26/2016 4:51:00 PM,6,"(39.22573746, -76.62285805)",2016-11,39.22573746,-76.62285805,16.0
13B019386,2013-08-07,2157,5,"(39.200655, -76.694645)",2013-08,39.200655,-76.694645,0.0
13L004341,2013-05-11,1357,4,"(39.016801, -76.409901)",2013-05,39.016801,-76.409901,
18CS00226262,2018-11-27,11/27/2018 7:10:00 AM,6,"(39.2754567744005, -76.6205963727034)",2018-11,39.2754567744005,-76.6205963727034,7.0
14CS00068327,2014-05-07,6:43:00 AM,3,"(38.98721695, -76.35463715)",2014-05,38.98721695,-76.35463715,6.0
17IR000640,2017-04-03,4/3/2017 5:46:00 PM,6,"(39.27098569, -76.64489508)",2017-04,39.27098569,-76.64489508,17.0
15CS00067700,2015-04-12,2:37:00 AM,6,"(39.26085182, -76.57266855)",2015-04,39.26085182,-76.57266855,2.0
P1600086276,2016-11-24,12/21/2016 1:30:00 PM,3,"(39.17961798, -76.67014539)",2016-11,39.17961798,-76.67014539,13.0
19CS00021646,2019-02-01,2/7/2019 9:42:00 AM,6,"(39.2843902439232, -76.5373836251764)",2019-02,39.2843902439232,-76.5373836251764,9.0
13T007150,2013-05-24,2303,4,"(39.271141, -76.654167)",2013-05,39.271141,-76.654167,
13L011682,2013-11-02,0743,4,"(38.988821, -76.363583)",2013-11,38.988821,-76.363583,
P1600025519,2016-04-10,4/10/2016 12:26:00 PM,6,"(39.18471176, -76.67458981)",2016-04,39.18471176,-76.67458981,12.0
17IR000340,2017-02-24,3/12/2017 6:16:00 PM,6,"(39.28418, -76.53856)",2017-02,39.28418,-76.53856,18.0
13T010203,2013-07-18,2200,4,"(39.265355, -76.562004)",2013-07,39.265355,-76.562004,0.0
15CS00000166,2015-01-01,5:50:00 AM,6,"(39.306409, -76.530676)",2015-01,39.306409,-76.530676,5.0
12P018229,2012-07-26,1258,4,"(39.265578, -76.592575)",2012-07,39.265578,-76.592575,
16CS00107150,2016-06-06,6/16/2016 12:00:00 PM,6,"(38.365336, -76.9701412)",2016-06,38.365336,-76.9701412,12.0
16CS00210167,2016-11-02,11/3/2016 7:41:00 AM,6,"(39.31286577, -76.7503877)",2016-11,39.31286577,-76.7503877,7.0
15CS00021051,2015-02-04,9:46:00 AM,6,"(39.2663552, -76.5611338)",2015-02,39.2663552,-76.5611338,9.0
18CS00205701,2018-10-24,2:49:00 PM,6,"(39.2639939209405, -76.5656766873865)",2018-10,39.2639939209405,-76.5656766873865,14.0
13L006060,2013-06-22,0920,5,"(38.993713, -76.378853)",2013-06,38.993713,-76.378853,
15CS00117794,2015-06-19,6:43:00 PM,3,"(39.27055378, -76.64073229)",2015-06,39.27055378,-76.64073229,18.0
17CS00129270,2017-07-10,7/25/2017 4:45:00 AM,6,"(39.26045739, -76.67378783)",2017-07,39.26045739,-76.67378783,4.0
17CS00202818,2017-10-26,10/26/2017 9:03:00 PM,6,"(39.25792353, -76.67503238)",2017-10,39.25792353,-76.67503238,21.0
15CS00230311,2015-11-30,12/3/2015 12:47:00 AM,6,"(39.06766, -76.89393)",2015-11,39.06766,-76.89393,0.0
18CS00159019,2018-08-13,8/13/2018 4:15:00 PM,6,"(39.00793806, -76.40385568)",2018-08,39.00793806,-76.40385568,16.0
19CS00038931,2019-02-27,2/27/2019 2:55:00 PM,6,"(39.2284271043578, -76.4178405026448)",2019-02,39.2284271043578,-76.4178405026448,14.0
14CS00085923,2014-06-03,9:30:00 PM,6,"(39.2651472, -76.5928747)",2014-06,39.2651472,-76.5928747,21.0
P1800005726,2018-01-22,3/7/2018 2:46:00 AM,6,"(39.1912683, -76.6763213)",2018-01,39.1912683,-76.6763213,2.0
17CS00000861,2017-01-02,1/17/2017 5:11:00 PM,6,"(38.36184704, -76.9951044)",2017-01,38.36184704,-76.9951044,17.0
18CS00204866,2018-10-23,1899-12-31T08:11:00.000,6,"(39.307131961283, -76.5341436274288)",2018-10,39.307131961283,-76.5341436274288,8.0
12B036689,2012-11-14,0700,4,"(39.18979, -76.683667)",2012-11,39.18979,-76.683667,
18CS00071871,2018-04-13,4/13/2018 11:23:00 AM,6,"(39.26124018, -76.57174319)",2018-04,39.26124018,-76.57174319,11.0
17IR001110,2017-06-04,6/5/2017 9:15:00 PM,3,"(39.26868078, -76.6305989)",2017-06,39.26868078,-76.6305989,21.0
12T009052,2012-07-07,0004,4,"(39.241019, -76.585876)",2012-07,39.241019,-76.585876,
14CS00102582,2014-06-29,5:15:00 PM,3,"(38.97512461, -76.27902031)",2014-06,38.97512461,-76.27902031,17.0
18CS00152254,2018-08-03,8/13/2018 7:00:00 PM,6,"(39.28436668, -76.54423982)",2018-08,39.28436668,-76.54423982,19.0
17CS00090439,2017-05-12,5/12/2017 4:53:00 PM,6,"(38.3779518, -76.9570763)",2017-05,38.3779518,-76.9570763,16.0
17CS00231091,2017-12-07,12/13/2017 7:15:00 AM,6,"(39.267134, -76.61859)",2017-12,39.267134,-76.61859,7.0
16CS00164274,2016-08-26,8/27/2016 4:00:00 PM,6,"(39.21996925, -76.52445316)",2016-08,39.21996925,-76.52445316,16.0
13P021303,2013-11-12,0916,4,"(39.256955, -76.532536)",2013-11,39.256955,-76.532536,
16CS00054112,2016-03-23,3/23/2016 5:44:00 PM,6,"(39.26608507, -76.56277657)",2016-03,39.26608507,-76.56277657,17.0
18CS00128201,2018-06-30,7/9/2018 12:15:00 PM,6,"(39.00689593, -76.40321732)",2018-06,39.00689593,-76.40321732,12.0
18CS00088111,2018-05-05,5/5/2018 4:00:00 PM,6,"(38.98843945, -76.35631889)",2018-05,38.98843945,-76.35631889,16.0
13L008155,2013-08-04,1356,5,"(39.018643, -76.412165)",2013-08,39.018643,-76.412165,
12L009145,2012-11-09,1425,4,"(39.006136, -76.402695)",2012-11,39.006136,-76.402695,
16CS00134257,2016-07-14,7/18/2016 11:38:00 PM,6,"(39.27053509, -76.5560469)",2016-07,39.27053509,-76.5560469,23.0
15CS00024964,2015-02-10,3:03:00 AM,6,"(39.3144948, -76.53312206)",2015-02,39.3144948,-76.53312206,3.0
P1500080278,2015-11-20,11/21/2015 11:03:00 PM,6,"(39.18474179, -76.67524427)",2015-11,39.18474179,-76.67524427,23.0
18CS00125111,2018-06-26,6/26/2018 9:57:00 AM,3,"(39.24652901, -76.57619834)",2018-06,39.24652901,-76.57619834,9.0
18CS00174292,2018-09-05,11:20:00 AM,6,"(39.20679551, -76.60069429)",2018-09,39.20679551,-76.60069429,11.0
14CS00123343,2014-08-01,10:48:00 PM,3,"(39.2609349, -76.67317629)",2014-08,39.2609349,-76.67317629,22.0
P1900009524,2019-02-10,2/10/2019 5:28:00 PM,3,"(39.1902307946056, -76.6538491418189)",2019-02,39.1902307946056,-76.6538491418189,17.0
14CS00099700,2014-08-22,10:30:00 PM,3,"(39.18002758, -76.67052627)",2014-08,39.18002758,-76.67052627,22.0
12T011740,2012-08-31,1458,5,"(39.2633, -76.5675)",2012-08,39.2633,-76.5675,
15CS00145272,2015-07-27,7/27/2015 3:42:00 PM,6,"(38.9795685, -76.3229637)",2015-07,38.9795685,-76.3229637,15.0
17CS00183528,2017-09-28,9/28/2017 1:31:00 AM,6,"(39.26640798, -76.66749805)",2017-09,39.26640798,-76.66749805,1.0
15CS00057500,2015-03-31,2:23:00 PM,3,"(39.26970658, -76.65822029)",2015-03,39.26970658,-76.65822029,14.0
P1800032097,2018-05-07,5/21/2018 5:22:00 PM,3,"(39.16407762, -76.65068194)",2018-05,39.16407762,-76.65068194,17.0
18CS00007379,2018-01-11,1/12/2018 3:42:00 PM,6,"(39.260904, -76.5733)",2018-01,39.260904,-76.5733,15.0
14CS00186703,2014-11-10,3:12:00 AM,3,"(39.23868512, -76.70527697)",2014-11,39.23868512,-76.70527697,3.0
18CS00174524,2018-09-05,5:31:00 PM,3,"(39.08601091, -77.01945084)",2018-09,39.08601091,-77.01945084,17.0
13L008205,2013-08-05,1722,4,"(39.014347, -76.407895)",2013-08,39.014347,-76.407895,0.0
17CS00203624,2017-10-27,10/27/2017 9:30:00 PM,6,"(39.27306212, -76.55374289)",2017-10,39.27306212,-76.55374289,21.0
16CS00159053,2016-08-18,11/9/2016 5:58:00 PM,3,"(39.23462989, -76.50267094)",2016-08,39.23462989,-76.50267094,17.0
15CS00177248,2015-09-11,9/11/2015 3:53:00 PM,6,"(39.24056, -76.6058652)",2015-09,39.24056,-76.6058652,15.0
18CS00028561,2018-02-09,2/9/2018 5:55:00 PM,6,"(39.24317947, -76.57857612)",2018-02,39.24317947,-76.57857612,17.0
13T017245,2013-11-16,1604,5,"(39.261103, -76.576632)",2013-11,39.261103,-76.576632,
16CS00187529,2016-09-29,10/8/2016 6:40:00 AM,3,"(39.239347, -76.462906)",2016-09,39.239347,-76.462906,6.0
13T002074,2013-02-14,0450,4,"(39.222828, -76.720393)",2013-02,39.222828,-76.720393,
13T208093,2013-12-29,0245,4,"(39.345854, -76.507315)",2013-12,39.345854,-76.507315,
12T010817,2012-08-10,2245,5,"(39.241069, -76.589682)",2012-08,39.241069,-76.589682,0.0
15CS00010458,2015-01-18,2:55:00 AM,6,"(39.2309567, -76.64980888)",2015-01,39.2309567,-76.64980888,2.0
15CS00162465,2015-08-22,8/22/2015 8:15:00 AM,3,"(39.00754622, -76.40356064)",2015-08,39.00754622,-76.40356064,8.0
15CS00131985,2015-07-09,7/10/2015 5:34:00 AM,6,"(39.26424932, -76.58966303)",2015-07,39.26424932,-76.58966303,5.0
17CS00103431,2017-06-01,6/6/2017 6:10:00 AM,6,"(39.28441495, -76.53717756)",2017-06,39.28441495,-76.53717756,6.0
15CS00023188,2015-02-07,10:43:00 AM,6,"(39.2837062, -76.5472283)",2015-02,39.2837062,-76.5472283,10.0
16CS00196986,2016-10-13,10/19/2016 3:46:00 PM,6,"(39.27153387, -76.65036678)",2016-10,39.27153387,-76.65036678,15.0
16CS00031385,2016-02-18,2/29/2016 6:57:00 PM,3,"(39.26386514, -76.56643912)",2016-02,39.26386514,-76.56643912,18.0
13T000107,2013-01-03,0718,4,"(39.267302, -76.604192)",2013-01,39.267302,-76.604192,
18CS00012108,2018-01-18,1/18/2018 9:12:00 AM,6,"(39.2610387329292, -76.5735188126564)",2018-01,39.2610387329292,-76.5735188126564,9.0
17IR000681,2017-04-09,4/9/2017 11:36:00 AM,6,"(39.28804382, -76.53520346)",2017-04,39.28804382,-76.53520346,11.0
18CS00091427,2018-05-10,5/10/2018 10:30:00 AM,6,"(39.32290911, -76.52916849)",2018-05,39.32290911,-76.52916849,10.0
18CS00086669,2018-05-03,5/4/2018 5:00:00 PM,6,"(39.2536248, -76.6767858)",2018-05,39.2536248,-76.6767858,17.0
18CS00232489,2018-12-07,12/7/2018 3:34:00 AM,6,"(39.2682946307117, -76.6288634274985)",2018-12,39.2682946307117,-76.6288634274985,3.0
15CS00032402,2015-02-21,10:46:00 AM,6,"(39.1356694, -77.1444726)",2015-02,39.1356694,-77.1444726,10.0
17IR000928,2017-05-08,5/8/2017 8:15:00 AM,6,"(39.32652976, -76.52627707)",2017-05,39.32652976,-76.52627707,8.0
P1800052315,2018-07-14,7/14/2018 9:17:00 AM,3,"(39.1811415, -76.7098907)",2018-07,39.1811415,-76.7098907,9.0
P1900015167,2019-03-05,3/10/2019 2:45:00 PM,6,"(39.1787103, -76.6692665)",2019-03,39.1787103,-76.6692665,14.0
17CS00241183,2017-12-22,12/22/2017 8:08:00 AM,6,"(39.28120944, -76.55338883)",2017-12,39.28120944,-76.55338883,8.0
17IR000409,2017-03-03,3/3/2017 4:08:00 PM,6,"(39.00821318, -76.40398979)",2017-03,39.00821318,-76.40398979,16.0
16CS00069952,2016-04-14,4/15/2016 4:31:00 PM,3,"(39.276791, -76.553277)",2016-04,39.276791,-76.553277,16.0
15CS00112131,2015-06-12,5:33:00 AM,6,"(39.24596402, -76.57663822)",2015-06,39.24596402,-76.57663822,5.0
13T203618,2013-12-20,1605,4,"(39.320493, -76.531376)",2013-12,39.320493,-76.531376,
14CSOO143854,2014-09-03,4:11:00 PM,3,"(39.27005543, -76.6236949)",2014-09,39.27005543,-76.6236949,16.0
18CS00008371,2018-01-13,1/14/2018 7:00:00 AM,6,"(39.2134025464087, -76.5329074859619)",2018-01,39.2134025464087,-76.5329074859619,7.0
16CS00238077,2016-12-17,12/18/2016 5:14:00 AM,6,"(39.29826401, -76.53056994)",2016-12,39.29826401,-76.53056994,5.0
17CS00167044,2017-09-01,9/2/2017 10:45:00 PM,3,"(39.24297694, -76.51302293)",2017-09,39.24297694,-76.51302293,22.0
18IR000958,2018-06-17,6/17/2018 1:01:00 AM,6,"(39.27074897, -76.64688528)",2018-06,39.27074897,-76.64688528,1.0
18CS00202577,2018-10-19,12:52:00 PM,6,"(39.2692059862271, -76.5576259390905)",2018-10,39.2692059862271,-76.5576259390905,12.0
16CS00167824,2016-08-31,8/31/2016 5:04:00 PM,6,"(39.25157224, -76.52585864)",2016-08,39.25157224,-76.52585864,17.0
17CS00112101,2017-06-14,6/14/2017 8:23:00 AM,6,"(39.0709403, -76.9041348)",2017-06,39.0709403,-76.9041348,8.0
13L008681,2013-08-16,1026,5,"(39.009081, -76.404482)",2013-08,39.009081,-76.404482,
P1900018025,2019-03-16,3/30/2019 8:05:00 AM,6,"(39.163402, -76.663585)",2019-03,39.163402,-76.663585,8.0
18CS00019879,2018-01-28,2/2/2018 2:26:00 PM,3,"(39.2738552986526, -76.5527182817459)",2018-01,39.2738552986526,-76.5527182817459,14.0
P1600022167,2016-03-29,4/3/2016 7:46:00 AM,6,"(39.19394821, -76.69006348)",2016-03,39.19394821,-76.69006348,7.0
16CS00012279,2016-01-18,1/18/2016 6:27:00 PM,6,"(39.2057, -76.559418)",2016-01,39.2057,-76.559418,18.0
14CS00179092,2014-10-29,3:07:00 AM,6,"(39.23131406, -76.64583921)",2014-10,39.23131406,-76.64583921,3.0
P1700091898,2017-12-15,12/17/2017 5:54:00 AM,6,"(39.18720237, -76.68116391)",2017-12,39.18720237,-76.68116391,5.0
16CS00189681,2016-10-02,10/3/2016 10:55:00 PM,6,"(39.21740914, -76.62523717)",2016-10,39.21740914,-76.62523717,22.0
18CS00022940,2018-02-01,2/2/2018 2:59:00 PM,6,"(39.27282956, -76.55593157)",2018-02,39.27282956,-76.55593157,14.0
18CS00227730,2018-11-29,11/29/2018 10:08:00 AM,6,"(39.2637932506448, -76.5641191701867)",2018-11,39.2637932506448,-76.5641191701867,10.0
15CS00173108,2015-09-06,9/23/2015 4:29:00 AM,6,"(39.13901471, -77.1383357)",2015-09,39.13901471,-77.1383357,4.0
17IR001828,2017-10-01,10/6/2017 8:46:00 PM,6,"(39.28434021, -76.54419422)",2017-10,39.28434021,-76.54419422,20.0
17B000959,2017-11-28,11/29/2017 11:50:00 PM,6,"(39.18855991, -76.67830467)",2017-11,39.18855991,-76.67830467,23.0
15CS00073243,2015-04-19,2:05:00 AM,6,"(39.241052, -76.5872485)",2015-04,39.241052,-76.5872485,2.0
16CS00095684,2016-05-21,6/9/2016 7:30:00 PM,3,"(39.20367605, -76.63345814)",2016-05,39.20367605,-76.63345814,19.0
P1600071714,2016-09-27,9/27/2016 1:46:00 AM,3,"(39.1863604, -76.68764949)",2016-09,39.1863604,-76.68764949,1.0
18CS00045978,2018-03-08,3/8/2018 6:58:00 AM,3,"(39.2171764, -76.52799368)",2018-03,39.2171764,-76.52799368,6.0
15CS00062674,2015-04-05,9:20:00 PM,6,"(39.29131545, -76.53249979)",2015-04,39.29131545,-76.53249979,21.0
15CS00232300,2015-12-03,12/6/2015 9:46:00 AM,6,"(39.27040428, -76.55754626)",2015-12,39.27040428,-76.55754626,9.0
17IR000766,2017-04-20,4/21/2017 2:52:00 PM,3,"(39.3115812, -76.53259635)",2017-04,39.3115812,-76.53259635,14.0
14CS00151145,2014-09-14,2:15:00 PM,6,"(39.2493207, -76.52108431)",2014-09,39.2493207,-76.52108431,14.0
18CS00081688,2018-04-26,4/27/2018 7:11:00 PM,6,"(39.3009696, -76.54717147)",2018-04,39.3009696,-76.54717147,19.0
18CS00094649,2018-05-15,5/15/2018 1:59:00 AM,6,"(39.25153849, -76.57283284)",2018-05,39.25153849,-76.57283284,1.0
16CS00154241,2016-08-11,8/11/2016 4:09:00 AM,3,"(39.3339, -76.51893)",2016-08,39.3339,-76.51893,4.0
15CS00226740,2015-11-24,12/9/2015 5:23:00 PM,6,"(38.35761, -77.031617)",2015-11,38.35761,-77.031617,17.0
18CS00096136,2018-05-17,5/17/2018 6:57:00 AM,6,"(39.08297232, -76.96242571)",2018-05,39.08297232,-76.96242571,6.0
16CS00067142,2016-04-11,4/17/2016 9:00:00 AM,6,"(39.2679003, -76.6345653)",2016-04,39.2679003,-76.6345653,9.0
P1700033475,2017-05-22,8/22/2017 2:30:00 AM,6,"(39.18101725, -76.6518259)",2017-05,39.18101725,-76.6518259,2.0
17CS00205223,2017-10-30,10/30/2017 3:18:00 PM,6,"(39.26735179, -76.62091613)",2017-10,39.26735179,-76.62091613,15.0
18CS00119326,2018-06-18,6/18/2018 1:12:00 PM,6,"(39.26175936, -76.58355698)",2018-06,39.26175936,-76.58355698,13.0
15CS00003004,2015-01-06,8:57:00 AM,6,"(39.08808558, -77.00688601)",2015-01,39.08808558,-77.00688601,8.0
17CS00195371,2017-10-16,10/16/2017 8:48:00 AM,6,"(39.01065689, -76.40532285)",2017-10,39.01065689,-76.40532285,8.0
18CS00015847,2018-01-23,1/23/2018 9:44:00 AM,6,"(39.28257657, -76.55140266)",2018-01,39.28257657,-76.55140266,9.0
17IR000258,2017-02-13,2/14/2017 6:20:00 AM,6,"(39.2404052, -76.60837412)",2017-02,39.2404052,-76.60837412,6.0
13T001987,2013-02-12,0913,5,"(39.264167, -76.566165)",2013-02,39.264167,-76.566165,
14CS00137096,2014-08-24,1:16:00 AM,3,"(39.27060362, -76.64354324)",2014-08,39.27060362,-76.64354324,1.0
16CS00102291,2016-05-31,6/5/2016 8:48:00 PM,6,"(39.2799056, -76.54979467)",2016-05,39.2799056,-76.54979467,20.0
14B001399,2014-12-17,6:55:00 AM,6,"(39.19021989, -76.67118073)",2014-12,39.19021989,-76.67118073,6.0
15CS00167540,2015-08-29,8/30/2015 7:25:00 PM,6,"(39.27133453, -76.65118217)",2015-08,39.27133453,-76.65118217,19.0
12L008758,2012-10-25,2328,4,"(38.988903, -76.363543)",2012-10,38.988903,-76.363543,
18CS00006886,2018-01-11,2/7/2018 2:01:00 AM,6,"(39.09259893, -77.0285368)",2018-01,39.09259893,-77.0285368,2.0
14CS00118385,2014-07-13,6:27:00 PM,6,"(38.36449954, -76.97751045)",2014-07,38.36449954,-76.97751045,18.0
12L009454,2012-11-20,1521,4,"(38.994042, -76.380763)",2012-11,38.994042,-76.380763,
16CS00111496,2016-06-12,6/12/2016 9:50:00 AM,3,"(39.20858103, -76.62360907)",2016-06,39.20858103,-76.62360907,9.0
16CS00110853,2016-06-11,6/11/2016 8:27:00 AM,6,"(39.26433758, -76.56550035)",2016-06,39.26433758,-76.56550035,8.0
18CS00241049,2018-12-20,12/25/2018 12:25:00 PM,6,"(39.2808207, -76.5522812)",2018-12,39.2808207,-76.5522812,12.0
18CS00105995,2018-05-31,6/1/2018 6:00:00 AM,6,"(39.26723135, -76.60401821)",2018-05,39.26723135,-76.60401821,6.0
16CS00098279,2016-05-25,6/23/2016 5:27:00 PM,3,"(38.36541808, -76.96922511)",2016-05,38.36541808,-76.96922511,17.0
14CS00060620,2014-04-24,3:46:00 PM,6,"(39.24144745, -76.58500671)",2014-04,39.24144745,-76.58500671,15.0
16CS00061494,2016-04-02,4/3/2016 11:54:00 PM,6,"(39.26785431, -76.56074882)",2016-04,39.26785431,-76.56074882,23.0
16CS00053099,2016-03-22,3/27/2016 2:05:00 PM,6,"(39.27146743, -76.65242672)",2016-03,39.27146743,-76.65242672,14.0
15CS00046987,2015-03-16,1:09:00 PM,3,"(39.23152182, -76.64920807)",2015-03,39.23152182,-76.64920807,13.0
16CS00147334,2016-08-01,8/6/2016 9:06:00 AM,3,"(39.26414549, -76.56585574)",2016-08,39.26414549,-76.56585574,9.0
16CS00159151,2016-08-18,8/19/2016 10:58:00 PM,6,"(39.30866, -76.54068)",2016-08,39.30866,-76.54068,22.0
P1600029043,2016-04-23,4/23/2016 4:32:00 AM,6,"(39.19034553, -76.65391535)",2016-04,39.19034553,-76.65391535,4.0
12E005062,2012-07-22,2225,5,"(39.134626, -77.127353)",2012-07,39.134626,-77.127353,0.0
14CS00094748,2014-06-18,4:52:00 PM,6,"(39.264955, -76.669292)",2014-06,39.264955,-76.669292,16.0
18CS00219502,2018-11-15,11/23/2018 11:11:00 AM,3,"(39.0740922, -76.9198393)",2018-11,39.0740922,-76.9198393,11.0
C14B001438,2014-12-23,2:54:00 PM,6,"(39.197207, -76.6918005)",2014-12,39.197207,-76.6918005,14.0
19CS00045608,2019-03-08,3/9/2019 6:09:00 PM,6,"(39.266411, -76.562656)",2019-03,39.266411,-76.562656,18.0
P1700082657,2017-11-09,11/10/2017 10:48:00 PM,6,"(39.21164508, -76.69488207)",2017-11,39.21164508,-76.69488207,22.0
16CS00028358,2016-02-13,2/17/2016 6:50:00 PM,6,"(39.2862222, -76.5534908)",2016-02,39.2862222,-76.5534908,18.0
16CS00194344,2016-10-09,10/9/2016 8:48:00 PM,6,"(39.23305094, -76.65521622)",2016-10,39.23305094,-76.65521622,20.0
17CS00217575,2017-11-17,11/17/2017 1:29:00 PM,6,"(39.28216446, -76.54934406)",2017-11,39.28216446,-76.54934406,13.0
16CS00238082,2016-12-17,12/18/2016 5:02:00 AM,6,"(39.20838152, -76.62371635)",2016-12,39.20838152,-76.62371635,5.0
17CS00237017,2017-12-16,12/16/2017 3:19:00 AM,6,"(39.23978199, -76.47400618)",2017-12,39.23978199,-76.47400618,3.0
17CS00193127,2017-10-12,10/16/2017 9:11:00 PM,3,"(39.26518901, -76.66877612)",2017-10,39.26518901,-76.66877612,21.0
18CS00153957,2018-08-06,8/6/2018 12:15:00 PM,6,"(39.28746462, -76.5536356)",2018-08,39.28746462,-76.5536356,12.0
18IR001199,2018-07-28,7/29/2018 6:27:00 AM,6,"(39.2651049, -76.56414986)",2018-07,39.2651049,-76.56414986,6.0
18CS00237428,2018-12-14,12/14/2018 6:10:00 PM,6,"(39.2834147583689, -76.619169428729)",2018-12,39.2834147583689,-76.619169428729,18.0
18CS00174916,2018-09-06,6:10:00 AM,3,"(39.0736503, -76.9356452)",2018-09,39.0736503,-76.9356452,6.0
12T010149,2012-07-27,1348,5,"(39.262857, -76.672447)",2012-07,39.262857,-76.672447,
17IR000355,2017-02-25,2/28/2017 2:20:00 PM,6,"(39.24081756, -76.59898907)",2017-02,39.24081756,-76.59898907,14.0
18CS00000775,2018-01-02,1/2/2018 7:49:00 AM,6,"(39.27038455, -76.64094687)",2018-01,39.27038455,-76.64094687,7.0
17CS00199527,2017-10-22,10/22/2017 6:27:00 AM,3,"(39.24117383, -76.5869379)",2017-10,39.24117383,-76.5869379,6.0
17CS00210090,2017-11-06,11/10/2017 5:45:00 PM,3,"(39.207268, -76.45274)",2017-11,39.207268,-76.45274,17.0
12L007957,2012-09-26,1549,4,"(39.009996, -76.405128)",2012-09,39.009996,-76.405128,
13N005241,2013-07-10,0123,4,"(38.362829, -76.988029)",2013-07,38.362829,-76.988029,
P1700069109,2017-09-18,9/24/2017 8:50:00 AM,6,"(39.19182994, -76.65686309)",2017-09,39.19182994,-76.65686309,8.0
15CS00150304,2015-08-04,8/17/2015 7:15:00 AM,6,"(39.27146743, -76.65268421)",2015-08,39.27146743,-76.65268421,7.0
17CS00142421,2017-07-28,7/29/2017 1:32:00 PM,6,"(39.08301292, -76.96258664)",2017-07,39.08301292,-76.96258664,13.0
18CS00082848,2018-04-28,4/28/2018 1:15:00 PM,6,"(39.24620913, -76.57639682)",2018-04,39.24620913,-76.57639682,13.0
